ID,label-0,label-1
J07A1033,0.8,0.19999999999999996
J07A1033,0.852,0.14800000000000002
J07A1033,0.895,0.10499999999999998
J07A1033,0.897,0.10299999999999998
J07A1033,0.756,0.244
J07A1033,0.857,0.14300000000000002
J07A1033,0.994,0.006000000000000005
J07A1033,0.991,0.009000000000000008
J07A1033,0.982,0.018000000000000016
J07A1033,0.857,0.14300000000000002
J07A1033,0.89,0.10999999999999999
J07A1033,0.572,0.42800000000000005
J07A1033,0.728,0.272
J07A1033,0.937,0.06299999999999994
J07A1033,0.864,0.136
J07A1033,0.983,0.017000000000000015
J07A1033,0.478,0.522
J07A1033,0.919,0.08099999999999996
J07A1033,0.971,0.029000000000000026
J07A1033,0.919,0.08099999999999996
J07A1033,0.869,0.131
J07A1033,0.898,0.10199999999999998
J07A1033,0.78,0.21999999999999997
J07A1033,0.756,0.244
J07A1033,0.65,0.35
J07A1033,0.722,0.278
J07A1033,0.95,0.050000000000000044
J07A1033,0.978,0.02200000000000002
J07A1033,0.839,0.16100000000000003
J07A1033,0.811,0.18899999999999995
J07A1033,0.614,0.386
J07A1033,0.667,0.33299999999999996
J07A1033,0.928,0.07199999999999995
J07A1033,0.533,0.46699999999999997
J07A1033,0.903,0.09699999999999998
J07A1033,0.508,0.492
J07A1033,0.79,0.20999999999999996
J07A1033,0.721,0.279
J07A1033,0.944,0.05600000000000005
J07A1033,0.745,0.255
J07A1033,0.636,0.364
J07A1033,0.802,0.19799999999999995
J07A1033,0.836,0.16400000000000003
J07A1033,0.871,0.129
J07A1033,0.963,0.03700000000000003
J07A1033,0.931,0.06899999999999995
J07A1033,0.641,0.359
J07A1033,0.559,0.44099999999999995
J07A1033,0.611,0.389
J07A1033,0.953,0.04700000000000004
J07A1033,0.964,0.03600000000000003
J07A1033,0.924,0.07599999999999996
J07A1033,0.912,0.08799999999999997
J07A1033,0.986,0.014000000000000012
J07A1033,0.954,0.04600000000000004
J07A1033,0.694,0.30600000000000005
J07A1033,0.885,0.11499999999999999
J07A1033,0.565,0.43500000000000005
J07A1033,0.662,0.33799999999999997
J07A1033,0.937,0.06299999999999994
J07A1033,0.942,0.05800000000000005
J07A1033,0.902,0.09799999999999998
J07A1033,0.816,0.18400000000000005
J07A1033,0.714,0.28600000000000003
J07A1033,0.687,0.31299999999999994
J07A1033,0.939,0.061000000000000054
J07A1033,0.634,0.366
J07A1033,0.979,0.02100000000000002
J07A1033,0.529,0.471
J07A1033,0.393,0.607
J07A1033,0.908,0.09199999999999997
J07A1033,0.41100000000000003,0.589
J07A1033,0.918,0.08199999999999996
J07A1033,0.915,0.08499999999999996
J07A1033,0.959,0.041000000000000036
J07A1033,0.947,0.05300000000000005
J07A1033,0.957,0.04300000000000004
J07A1033,0.829,0.17100000000000004
J07A1033,0.835,0.16500000000000004
J07A1033,0.821,0.17900000000000005
J07A1033,0.848,0.15200000000000002
J07A1033,0.924,0.07599999999999996
J07A1033,0.866,0.134
J07A1033,0.932,0.06799999999999995
J07A1033,0.876,0.124
J07A1033,0.89,0.10999999999999999
J07A1033,0.664,0.33599999999999997
J07A1033,0.754,0.246
J07A1033,0.908,0.09199999999999997
J07A1033,0.82,0.18000000000000005
J07A1033,0.89,0.10999999999999999
J07A1033,0.642,0.358
J07A1033,0.953,0.04700000000000004
J07A1033,0.992,0.008000000000000007
J07A1033,0.943,0.05700000000000005
J07A1033,0.901,0.09899999999999998
J07A1033,0.931,0.06899999999999995
J07A1033,0.97,0.030000000000000027
J07A1033,0.711,0.28900000000000003
J07A1033,0.678,0.32199999999999995
J07A1033,0.685,0.31499999999999995
J07A1033,0.799,0.20099999999999996
J07A1033,0.91,0.08999999999999997
J07A1033,0.969,0.031000000000000028
J07A1033,0.901,0.09899999999999998
J07A1033,0.977,0.02300000000000002
J07A1033,0.346,0.654
J07A1033,0.89,0.10999999999999999
J07A1033,0.905,0.09499999999999997
J07A1033,0.704,0.29600000000000004
J07A1033,0.847,0.15300000000000002
J07A1033,0.87,0.13
J07A1033,0.924,0.07599999999999996
J07A1033,0.713,0.28700000000000003
J07A1033,0.846,0.15400000000000003
J07A1033,0.836,0.16400000000000003
J07A1033,0.908,0.09199999999999997
J07A1033,0.711,0.28900000000000003
J07A1033,0.841,0.15900000000000003
J07A1033,0.939,0.061000000000000054
J07A1033,0.837,0.16300000000000003
J07A1033,0.946,0.05400000000000005
J07A1033,0.903,0.09699999999999998
J07A1033,0.966,0.03400000000000003
J07A1033,0.931,0.06899999999999995
J07A1033,0.57,0.43000000000000005
J07A1033,0.746,0.254
J07A1033,0.926,0.07399999999999995
J07A1033,0.697,0.30300000000000005
J07A1033,0.787,0.21299999999999997
J07A1033,0.811,0.18899999999999995
J07A1033,0.708,0.29200000000000004
J07A1033,0.602,0.398
J07A1033,0.61,0.39
J07A1033,0.896,0.10399999999999998
J07A1033,0.674,0.32599999999999996
J07A1033,0.944,0.05600000000000005
J07A1033,0.634,0.366
J07A1033,0.899,0.10099999999999998
J07A1033,0.993,0.007000000000000006
J07A1033,0.85,0.15000000000000002
J07A1033,0.28300000000000003,0.717
J07A1033,0.773,0.22699999999999998
J07A1033,0.978,0.02200000000000002
J07A1033,0.975,0.025000000000000022
J07A1033,0.878,0.122
J07A1033,0.988,0.01200000000000001
J07A1033,0.961,0.039000000000000035
J07A1033,0.768,0.23199999999999998
J07A1033,0.79,0.20999999999999996
J07A1033,0.45299999999999996,0.547
J07A1033,0.606,0.394
J07A1033,0.908,0.09199999999999997
J07A1033,0.41400000000000003,0.586
