ID,label-0,label-1
J07A1046,0.842,0.15800000000000003
J07A1046,0.896,0.10399999999999998
J07A1046,0.873,0.127
J07A1046,0.855,0.14500000000000002
J07A1046,0.891,0.10899999999999999
J07A1046,0.817,0.18300000000000005
J07A1046,0.836,0.16400000000000003
J07A1046,0.839,0.16100000000000003
J07A1046,0.817,0.18300000000000005
J07A1046,0.852,0.14800000000000002
J07A1046,0.966,0.03400000000000003
J07A1046,0.821,0.17900000000000005
J07A1046,0.897,0.10299999999999998
J07A1046,0.886,0.11399999999999999
J07A1046,0.859,0.14100000000000001
J07A1046,0.836,0.16400000000000003
J07A1046,0.835,0.16500000000000004
J07A1046,0.771,0.22899999999999998
J07A1046,0.839,0.16100000000000003
J07A1046,0.73,0.27
J07A1046,0.886,0.11399999999999999
J07A1046,0.926,0.07399999999999995
J07A1046,0.861,0.139
J07A1046,0.811,0.18899999999999995
J07A1046,0.902,0.09799999999999998
J07A1046,0.791,0.20899999999999996
J07A1046,0.817,0.18300000000000005
J07A1046,0.782,0.21799999999999997
J07A1046,0.934,0.06599999999999995
J07A1046,0.751,0.249
J07A1046,0.866,0.134
J07A1046,0.86,0.14
J07A1046,0.787,0.21299999999999997
J07A1046,0.77,0.22999999999999998
J07A1046,0.875,0.125
J07A1046,0.889,0.11099999999999999
J07A1046,0.862,0.138
J07A1046,0.937,0.06299999999999994
J07A1046,0.863,0.137
J07A1046,0.819,0.18100000000000005
J07A1046,0.791,0.20899999999999996
J07A1046,0.82,0.18000000000000005
J07A1046,0.882,0.118
J07A1046,0.816,0.18400000000000005
J07A1046,0.778,0.22199999999999998
J07A1046,0.836,0.16400000000000003
J07A1046,0.848,0.15200000000000002
J07A1046,0.876,0.124
J07A1046,0.802,0.19799999999999995
J07A1046,0.814,0.18600000000000005
J07A1046,0.887,0.11299999999999999
J07A1046,0.816,0.18400000000000005
J07A1046,0.855,0.14500000000000002
J07A1046,0.803,0.19699999999999995
J07A1046,0.802,0.19799999999999995
J07A1046,0.792,0.20799999999999996
J07A1046,0.85,0.15000000000000002
J07A1046,0.848,0.15200000000000002
J07A1046,0.886,0.11399999999999999
J07A1046,0.829,0.17100000000000004
J07A1046,0.764,0.236
J07A1046,0.793,0.20699999999999996
J07A1046,0.822,0.17800000000000005
J07A1046,0.827,0.17300000000000004
J07A1046,0.804,0.19599999999999995
J07A1046,0.816,0.18400000000000005
J07A1046,0.778,0.22199999999999998
J07A1046,0.769,0.23099999999999998
J07A1046,0.796,0.20399999999999996
J07A1046,0.896,0.10399999999999998
J07A1046,0.781,0.21899999999999997
J07A1046,0.805,0.19499999999999995
J07A1046,0.792,0.20799999999999996
J07A1046,0.802,0.19799999999999995
J07A1046,0.841,0.15900000000000003
J07A1046,0.893,0.10699999999999998
J07A1046,0.764,0.236
J07A1046,0.819,0.18100000000000005
J07A1046,0.919,0.08099999999999996
J07A1046,0.81,0.18999999999999995
J07A1046,0.783,0.21699999999999997
J07A1046,0.813,0.18700000000000006
J07A1046,0.754,0.246
J07A1046,0.823,0.17700000000000005
J07A1046,0.774,0.22599999999999998
J07A1046,0.788,0.21199999999999997
J07A1046,0.792,0.20799999999999996
J07A1046,0.81,0.18999999999999995
J07A1046,0.823,0.17700000000000005
J07A1046,0.787,0.21299999999999997
J07A1046,0.831,0.16900000000000004
J07A1046,0.83,0.17000000000000004
J07A1046,0.817,0.18300000000000005
J07A1046,0.903,0.09699999999999998
J07A1046,0.769,0.23099999999999998
J07A1046,0.796,0.20399999999999996
J07A1046,0.779,0.22099999999999997
